Longitude,Latitude,Remark
7.432133,46.931077,Liebefeld Steinhölzli
7.394292,46.21104,Vex bif. des Agettes
7.400299,46.199951,Vex bif. d'Hérémence
7.397188,46.202019,Vex La Tueille
7.391488,46.202197,Les Mayens-de-Sion Ste-Anne
7.38436,46.204802,Les Mayens-de-Sion Coliore
7.386953,46.202644,Les Mayens-de-SionLes Plans
7.393176,46.197709,Les Mayens-de-S. Bon Accueil
7.39031,46.94572,Bern Bümpliz Nord
7.343182,46.835723,Lanzenhäusern Schulhaus Moos
8.736837,46.490885,Rodi Posta
7.395921,46.166216,Prolin
7.389225,46.127442,Prapperot
7.39376,46.118989,Léteygeon
9.065724,47.105078,Näfels Schönegg
7.400502,46.098301,Méribé
9.061963,47.111429,Oberurnen im Grütli
7.652359,46.315234,Leuk Abzw. Erschmatt
7.628961,46.325081,Leuk St. Barbara
7.619877,46.365981,Leukerbad Birchen
7.624455,46.374691,Leukerbad Briggu
7.636198,46.337123,Albinen Rhodania
7.670959,46.320308,Guttet Amarona
7.700094,46.309368,Turtmann
7.707072,46.287169,Tuminen
7.714798,46.293267,Ergisch Dorf
7.621052,46.356066,Albinenleitern Abzw. Flaschen
7.633047,46.34231,Albinen Schreinerei
9.061643,47.133475,Ziegelbrücke Post
7.563634,46.30208,Salgesch Swiss-Plage
7.57103,46.311949,Salgesch Post
7.544739,47.477266,Ettingen Holle
7.739317,46.315406,Gampel Talstation LGJ
7.743832,46.314855,Gampel Zentrum
7.746884,46.315107,Steg VS Kirche
7.754077,46.31533,Steg VS Hallenbad
7.77374,46.314383,Niedergesteln Industrie
7.780721,46.313859,Niedergesteln Weiderli
7.781033,46.311879,Niedergesteln Kiesfang
7.790606,46.310662,Niedergesteln Gesch
7.800273,46.308041,Raron Schulhaus
7.794847,46.304118,Raron Kanalstrasse
7.801014,46.304296,Raron Talstation LRE+LRU
7.800987,46.306087,Raron
6.978203,46.081945,Finhaut gare
6.971168,46.083814,Finhaut Les Fontaines
7.78734,46.404821,Wiler (Lötschen) Gschteinät
6.581622,46.904572,Fleurier gare
6.569938,46.908774,St-Sulpice NE bas du village
6.564665,46.910191,St-Sulpice NE poste
6.557087,46.909612,St-Sulpice NE Terminus
6.567973,46.912583,St-Sulpice NE La Foule
6.563741,46.913702,St-Sulpice NE Prise Milord
6.524123,46.909002,Les Bayards gare
6.511229,46.915267,Les Bayards Quartier du Vent
7.854702,46.236752,Törbel Leischa
6.474082,46.903211,Les Verrières Croix-Blanche
6.906368,47.015651,Valangin centre
6.90928,47.024471,Valangin La Borcarderie
6.905805,47.032595,Landeyeux
6.890735,47.030599,Boudevilliers Jonchère
6.902051,47.044892,Fontaines NE Les Bassins
6.900839,47.04495,Fontaines NE Le Pavé
6.890963,47.05585,Fontainemelon sous l'Usine
6.896614,47.058,Cernier Bois du Pâquier
6.905767,47.060184,Cernier Crêt Debély
6.917474,47.062387,Chézard-St-MartinGrand-Chézar
6.95457,47.07105,Dombresson Bas des Crêts
6.961629,47.072294,Dombresson temple
6.968242,47.073293,Villiers La Champey
6.876051,47.049589,Les Hauts-Geneveys Crêt Jura
6.882116,47.053604,Fontainemelon Ferme Matile
6.887219,47.055166,Fontainemelon collège
6.86165,47.010847,Coffrane Rue du Collège
6.93125,46.990901,Neuchâtel St-Honoré
6.929982,46.992928,Neuchâtel Terreaux Muséum
6.933943,46.996697,Neuchâtel gare (Nord)
6.937401,46.99807,Neuchâtel Rocher
6.926866,46.997079,Neuchâtel Plan
6.924235,46.998615,Neuchâtel Verger-Rond
6.924425,47.000747,Neuchâtel Av. des Cadolles
6.913859,47.000133,Neuchâtel Pierre-à-Bot
6.905092,47.005157,Neuchâtel Stand
6.921341,47.024652,Fenin
6.926969,47.031747,Vilars NE
6.934746,47.038546,Saules NE
6.954652,47.047466,Savagnier Grand-Savagnier
6.955657,47.05132,Savagnier Les Prayes
6.952939,47.053422,Savagnier Petit-Savagnier
6.942381,47.06087,Savagnier Moulin des Sauges
6.852812,46.954401,Areuse Littorail gare
6.852927,46.951037,Cortaillod Chanélaz
6.851978,46.947713,Cortaillod Bas-de-Sachet
6.846604,46.94316,Cortaillod Temple
6.844294,46.944138,Cortaillod Cort'Agora
6.774808,46.894523,St-Aubin NE anc. poste
6.779984,46.901533,Gorgier Crêt-de-la-Fin
6.776992,46.898287,Gorgier Les Cerisiers
6.77577,46.895275,St-Aubin NE Senet
6.305373,46.438985,Bursinel village
6.782838,46.899994,Chez-le-Bart Combamare
6.786088,46.901425,Chez-le-Bart poste
6.796771,46.909158,Chez-le-Bart Platanes
6.807651,46.92049,Bevaix Chauvigny
6.811012,46.926104,Bevaix Les Jonchères
6.814998,46.92994,Bevaix Centre
6.817288,46.932876,Bevaix Les Yères
6.828202,46.941993,Bevaix Giratoire 3 Communes
6.839665,46.9411,Cortaillod Les Jordils
6.832989,46.94613,Boudry Les Tilles
6.839097,46.949607,Boudry Littorail gare
6.830566,46.950111,Boudry Bellevue
6.826598,46.952509,Boudry Addoz
6.823082,46.954361,Boudry Praz
6.820554,46.951496,Perreux Pontareuse
6.819805,46.949225,Perreux Est
6.820441,46.945334,Perreux Carrefour
6.677336,46.630517,Poliez-Pittet collège
7.348941,46.218569,Sion Auto-Pôle
9.012127,46.190264,Bellinzona Via dei Gaggini
9.015846,46.191652,Bellinzona Viale Franscini
9.540164,47.129051,Triesenberg Almeina
9.516708,47.232278,Gamprin Badäl
9.503229,47.216433,Gamprin Grossabünt
9.511105,47.226099,Gamprin Jedergass
9.535649,47.214731,Mauren FL Fallsgass
9.539835,47.193564,Nendeln Oberwiesen
9.511988,47.168182,Schaan Theater
9.534232,47.173537,Schaan Fürstenweg
9.520625,47.223309,Gamprin Michel-Oehri
9.536924,46.33438,Castasegna Farzett
6.998706,46.213023,St-Maurice VS Clinique St-Amé
9.078307,47.344784,Dietfurt
10.304397,46.798524,Scuol Clozza
6.336246,46.481519,Mont-sur-Rolle Sans Souci
6.323509,46.49354,Essertines-sur-RolleLe Pontet
8.312533,47.41979,Oberrohrdorf Friedhof
9.570954,46.982549,Malans Selfiweg
9.571165,46.982563,Malans Valära
9.48547,47.140656,Sevelen Abzw. Bad Rans
9.490019,47.115533,Sevelen Büeli
9.501799,47.092845,Weite Lonna/Heuwiese
9.45942,47.061935,Sargans Markthalle
7.961073,47.235067,Langnau bei Reiden Feld
8.110647,46.965938,Finsterwald LU Entlematt
8.079067,47.025164,Ebnet (Entlebuch) Bäckerei
8.075163,47.014302,Entlebuch Zeug
8.072428,47.006554,Entlebuch Schwand
8.056979,46.975955,Hasle LU Hofstatt
8.055807,46.970015,Hasle LU Büelweid
8.054016,46.966211,Hasle LU Haldenegg
8.054861,46.963148,Hasle LU Hohwald
8.052792,46.960271,Hasle LU Sandboden
7.867015,46.680303,Matten b. I. Brunnen-Haus
8.17004,46.729311,Balm b. Meiringen Urbachsey
8.815576,47.479939,Schlatt ZH Berg b.Waltenstein
7.764818,47.506492,Arisdorf Hofacker
7.989101,46.312733,Glis Tolaweg
7.987456,46.3131,Glis Zenhäusern
7.987504,46.314036,Glis Kapuzinerkloster
6.496759,46.825666,Ste-Croix av. de Neuchâtel
6.809081,47.090574,La Chaux-de-Fonds Morgarten
6.813509,47.089222,La Chaux-de-Fonds Polyexpo
6.820892,47.094236,La Chaux-de-Fonds Notre-Dame
6.724095,47.048742,Le Locle Moulins souterrains
6.765163,47.065965,Le Locle Verger
6.624692,46.922437,Couvet centre commercial
9.449837,47.176754,Grabs Hochhaus
9.453119,47.172782,Grabs Pflegeheim
6.591309,46.808973,Orges L'Epi
6.600981,46.724699,Suchy Grande Salle
6.598841,46.722641,Suchy village
6.697419,46.735146,Gossens La Cernia
6.833834,46.555667,Palézieux-Village collège
6.743354,46.799153,Yvonand Les Vergers
6.572383,46.7825,Champvent Croix fédérale
6.862569,46.569742,Bussigny-sur-Oron collège
6.984356,46.788503,Grandsivaz Marais Martin
7.02143,46.920329,Salavaux Cotterd
7.028059,46.959959,Cudrefin camping
6.777124,46.479812,Chexbres EMS La Colline
7.43636,46.949967,Bern Obergericht
8.944209,47.18988,Tuggen Rüteli
7.359913,47.363501,Delémont Von Roll
10.58341,46.998461,Pfunds Stein
8.982336,47.659362,Steckborn im Rank
6.645701,46.760688,Yverdon Zone industrielle sud
7.351022,47.368343,Delémont Giratoire Vorbourg
8.886191,46.179533,Riazzino Montedato Paese
7.317678,47.343011,Courtételle gare
7.338867,47.362109,Delémont Jolimont
8.94201,47.198986,Tuggen Kesmalon
8.941378,47.201405,Tuggen Schlüsselweg
9.324716,47.477545,Waldkirch Bisihus
6.839189,46.989538,Montezillon Les Pommerets
6.836591,46.986826,Montezillon La Guérite
7.369577,47.343055,Courrendlin casino
7.037243,46.879322,Avenches Collège Sous-Ville
6.824133,46.571664,Oron-la-Ville collège
8.943279,47.184998,Tuggen Mühlenen
6.776979,46.898287,Gorgier-St-Aubin collège
7.843156,46.686489,Unterseen am Lauener
7.826628,46.691296,Unterseen Ruchenbühl
8.900768,46.151742,Quartino Gerrascia
9.31778,46.836266,Flims Dorf Auas sparsas
9.254758,46.7937,Sagogn Storta pintga
10.404708,46.960504,Samnaun-Compatsch Dorf
8.292927,47.443386,Fislisbach Alterszentrum
9.71703,46.981997,Schiers Salginatobelbrücke
9.567494,46.950003,Igis Im Lux/Neuhof
10.3076,46.798623,Scuol Runà
10.308523,46.79725,Scuol Serras
9.573023,46.978371,Malans
9.130386,47.347955,Necker Grütli
9.38626,47.343425,Appenzell Rapisau
9.393189,47.29341,Weissbad Lehmen/Triebern
9.387171,47.322366,Appenzell Kau
9.429646,47.345078,Appenzell Meistersrüte
9.396134,47.356727,Appenzell Schlatt
9.457896,47.308049,Brülisau Schwarzenegg
9.425264,47.311306,Appenzell Sonnenhalb
9.430191,47.320677,Appenzell Steinegg Steinegg
9.415951,47.322389,Appenzell Unterrain
9.362174,47.353105,Appenzell Enggenhütten
8.702928,47.663702,Schlatt TG Turnhallenstrasse
8.495439,47.230299,Hauptikon Dorf
6.295011,46.508137,Gimel En Péry-Béliaux
8.370143,46.987836,Obbürgen Grabacher
8.385893,46.994616,Obbürgen Unter-Misli
8.577101,47.461959,Kloten Sporthalle Ruebisbach
9.338318,47.489828,Häggenschwil Agen
9.304757,47.47338,Waldkirch Edlischwil
9.366594,47.474552,Wittenbach Oberlören
9.360921,47.479864,Wittenbach Unterlören
8.153721,47.219794,Rickenbach LU Dorf
7.344894,46.846159,Lanzenhäusern Niedereichi
9.415718,47.34072,Appenzell Lehn
9.661803,46.672158,Alvaneu Bad Solas
6.651969,46.815435,Grandson croisée de Fiez
10.394463,46.602984,Valchava spv. Plazzaraun
10.438058,46.56623,Sta. Maria Val M. Val Gronda
10.437989,46.581932,Sta. Maria Val M. Blockhütte
10.389724,46.582222,Sta. Maria Val M. Pra da Vau
9.443445,46.673582,Rongellen Dorf
9.44094,46.632485,Zillis Schulhaus
8.242287,47.493083,Gebenstorf Vogelsang
7.439986,47.028711,Münchenbuchsee Buechlimatt
7.892769,47.224068,Pfaffnau Steinacher
7.497307,46.824577,Kirchenthurnen Mösli
7.417091,46.88323,Oberscherli Abzweigung
7.414192,46.882311,Oberscherli Lehmackerweg
8.736235,47.395337,Fehraltorf Schrännenbrunnen
8.746959,46.488754,Rodi Dazio Grande
8.996084,46.919251,Linthal Bebie
7.326587,46.249242,Chandolin Belvédère
7.360858,46.258285,Drône Déjane
7.366665,46.260655,Drône Pradubuis
7.369619,46.262429,Drône Parking
7.381047,46.261671,Grimisuat Rte de Savièse
7.354506,46.256517,Monteiller village
9.410347,47.059486,Heiligkreuz (Mels) Untergasse
9.414167,47.056685,Heiligkreuz (Mels) Staatsstr.
9.424519,47.046096,Mels Altersheim
9.419825,47.049803,Melsstrasse
9.429664,47.046052,Mels Feldackerstrasse
9.417027,47.05355,Mels
9.434913,47.040319,Mels Pizolcenter
9.429247,47.048291,Mels Schwarzackerstrasse
9.401459,47.057335,Plons (Mels) Dorf
9.431994,47.050304,Sargans Neue Stadtergasse
9.450247,47.026626,Vilters Rosengarten
9.435364,47.048877,Sargans Zürcherstrasse
7.596946,46.932274,Enggistein Dorf
7.575813,46.925114,Worb Blümlisalpstrasse
7.437779,46.946063,Bern Hirschengraben
7.434048,46.945883,Bern Kocherpark
7.400702,46.942189,Bümpliz Unterführung
7.39705,46.942278,Bümpliz Höhe
7.392953,46.941511,Bümpliz Post
7.386021,46.939475,Bümpliz Statthalterstrasse
8.798011,46.344535,Frasco Mora di Fuori
9.354375,47.496716,Lömmenschwil Romanshornerstr.
6.488945,46.753822,L'Abergement village
6.418047,46.729342,Ballaigues Maillefer
6.410594,46.72914,Ballaigues cure
6.415163,46.730332,Ballaigues collège
6.388619,46.730217,Vallorbe Le Creux
6.382017,46.713288,Vallorbe Eterpaz
6.379524,46.713714,Vallorbe collège
6.376121,46.711812,Vallorbe place de la Liberté
7.802516,46.175536,St. Niklaus VS Schulhaus
7.799582,46.172397,St. Niklaus VS Altersheim
7.798487,46.163495,St. Niklaus VS Ballacker
7.795694,46.160022,St. Niklaus VS Gehri
7.790736,46.150071,Herbriggen Mattsand
7.788261,46.123253,Herbriggen Breitmatten
8.66122,46.379445,Broglio Somprei
7.824335,46.190199,St. Niklaus VS Meiggern
7.824628,46.187562,Gasenried Hubeln
8.995819,47.606649,Müllheim Dorf Himmelbrunnen
7.828169,46.182944,Gasenried Erbji
7.829284,46.192062,Grächen Fuhrmatten
8.618901,47.706158,Schaffhausen Hohlenbaum
8.622676,47.706336,Schaffhausen Weinberg
8.656875,47.736743,Stetten SH Rietwis
8.888367,47.549942,Frauenfeld Fliederstrasse
8.962766,47.230695,Uznach Uznabergstrasse
8.138613,47.138751,Nottwil
9.02816,46.194952,Bellinzona Piazzale Stazione
8.524369,47.572021,Eglisau Oberseglingen
8.527766,47.572394,Eglisau Kaiserhof
8.543178,47.565727,Eglisau Tössriederen
8.527697,47.575498,Eglisau Altersheim
8.530914,47.576817,Eglisau Wiler
8.519667,47.579351,Eglisau Schlafapfelbaum
7.23962,47.131043,Biel/Bienne Continental
9.060866,47.094359,Näfels Oberdorf
9.063098,47.097153,Näfels Kino
9.064316,47.099493,Näfels Post
9.07121,47.095292,Mollis Kanalstrasse
9.069765,47.091948,Mollis Oberrütelistrasse
9.072373,47.089779,Mollis Baumgartenstrasse
6.88984,46.335293,Vouvry piscine
8.934467,46.016396,Savosa Liceo Ovest
7.905343,46.60673,Lauterbrunnen Lochbrücke
8.206451,46.884861,Stalden (Sarnen) Sportplatz
8.226922,46.883292,Oberwilen Bodenmattli
8.090579,46.745769,Brienzwiler
8.289373,47.433401,Fislisbach Steinäcker
8.97834,45.868531,Mendrisio Staz. Transito Bus
8.331276,46.952558,Ennetmoos Riedmatthof
8.580149,47.466157,Kloten Weinbergstrasse
8.584666,47.469557,Kloten Egetswil
8.582026,47.467092,Kloten Chanzler
7.022478,46.24771,Bex Résidence
6.955785,46.2499,Monthey piscine
6.951327,46.253956,Monthey Troilletta
9.108707,46.781821,Andiast S. Clau
8.945209,46.05988,Ponte Capriasca Nogo Sopra
9.292843,47.470737,Waldkirch Werkhof
9.344297,47.494048,Häggenschwil Dorfplatz
9.344038,47.488321,Häggenschwil Täschlihus
9.313467,47.476154,Waldkirch Bernhardsrüti
9.288286,47.469821,Waldkirch Gemeindehaus
10.133228,46.241899,Campascio Zalende
10.126412,46.258074,Brusio Municipio
10.13107,46.244686,Campascio Strada
10.142282,46.233797,Campocologno Stazione
10.079016,46.293213,Le Prese Scuole
10.127081,46.252963,Brusio Pergola
10.099794,46.273105,Miralago Stazione
8.473391,47.312447,Bonstetten Sunnenberg
8.474755,47.335012,Wettswil a.A. Moosstrasse
9.434316,47.183394,Grabs Säntisstrasse
9.746972,46.915983,Fideris Madinis
8.909362,45.834503,Gaggiolo Via Lugano (I)
8.394908,46.907983,Wolfenschiessen
7.387775,46.999447,Ortschwaben Weissenstein Abzw
10.075101,46.360009,Percosta Fermata
8.180312,47.143644,Sempach Stadt Seemätteli
8.254952,46.874954,Flüeli-Ranft Allmend
8.243136,46.892733,Sarnen Kantonsschule
8.162268,46.850264,Grossteil Rüti
7.95621,47.083191,Hergiswil LU Vordere Säge
7.86127,47.201233,Altbüron Ludligen
9.024913,45.836581,Chiasso Rampa
9.031201,45.833253,Chiasso Piazza Indipendenza
10.123604,46.264792,Brusio Ginetto Deviazione
9.027093,45.83808,Chiasso Scuole
8.906082,46.178421,Agarone Paese
8.837456,46.186229,Contra Costa
9.083226,47.031369,Ennenda Seilbahn
9.404628,47.057938,Plons (Mels) Kaserne
8.946659,45.993039,Paradiso Debarcadero
8.935902,46.018321,Savosa Liceo
8.956463,46.032342,Comano Rotonda
8.928016,45.973008,Grancia Centro Lugano Sud
8.876968,46.027861,Aranno Lusciè
7.312578,46.745604,Riedacker BE Schulhaus
8.396479,46.570904,Oberwald VS Muttbach
8.331139,46.500563,Ulrichen Kittbrücke
7.362932,46.976747,Wohlen b. Bern Schaufelacker
8.844049,45.818165,Varese Bivio Macello (I)
8.854324,45.810973,Varese Viale Belforte (I)
8.862559,45.80557,Varese Ipermercato (I)
8.872002,45.80168,Folla di Malnate (I)
8.901874,45.824479,Cantello Madonnina (I)
8.905786,45.826416,Ligurno (I)
7.306208,46.469703,Gstaad Bissenegg
8.913054,45.841139,Gaggiolo Italia (I)
8.98234,45.871544,Mendrisio Macello
7.299764,46.469443,Gstaad Staldenmatte
8.984683,45.86785,Mendrisio Casa Anziani
8.832761,45.817514,Varese Via Morosini (I)
8.83302,45.818573,Varese Staz. Autolinee (I)
9.034007,45.91686,Muggio Camasciora
9.035635,45.878545,Bruzella Cimitero
9.013951,45.845688,Morbio Inferiore Serfontana
9.013955,45.845841,Morbio Inferiore Breggia
9.006395,45.84663,Balerna Bellavista (FFS)
9.006323,45.850851,Balerna Croce Bianca
8.998706,45.853278,Balerna Mezzana
8.993834,45.85537,Coldrerio Mercole
8.991908,45.856018,Coldrerio Ideal
8.982551,45.859377,Coldrerio Colle degli Ulivi
10.060138,46.32124,Poschiavo Scuole
9.003098,45.851976,Balerna Mercole
7.374537,47.279818,Moutier Banque cantonale
8.946184,45.873781,Arzo Coop
9.031454,45.839296,Vacallo Ponte Picio
7.37449,47.274763,Moutier Crèche
9.143517,46.262175,Sta. Maria in Calanca Pozzo B
9.138098,46.259368,Castaneda Al Ronc
9.141879,46.259581,Castaneda Alla Leura
9.126173,46.367987,Augio Tarco
9.118598,46.336149,Bodio GR (Cauco) Ponte
7.377782,47.274081,Moutier patinoire
9.114178,46.302779,Arvigo Al Canton
7.362522,47.270897,Moutier Aux Laives
9.114112,46.299784,Arvigo Filovia
9.110658,46.274866,Buseno Botteghe
7.015403,46.197191,St-Maurice VS cantine
8.286721,46.829807,Melchtal Plätzli
9.141626,46.246106,Grono Bivio Calanca
8.924697,45.931099,Vico Morcote Pradon
8.97879,45.863468,Mendrisio Centro Studi 2
8.908979,45.832232,Rodero Bivio per Rodero (I)
8.936398,46.004872,Sorengo Moncucchetto
8.981013,45.862826,Mendrisio Centro Studi 1
8.922436,45.928582,Vico Morcote Via Piana
8.824583,46.493429,Carì Ticc di Dentro
8.826635,46.49165,Molare Campi
8.828346,46.489317,Molare Stella Alpina
8.827349,46.484461,Molare Barescia
8.79049,46.481883,Faido Centrale telefoni
8.786311,46.484056,Polmengo Paese
8.805893,46.478109,Faido Ospedale Distrettuale
8.789704,46.488523,Mairengo Selva
8.792894,46.486389,Mairengo Campasc
8.789235,46.48538,Faido Centrale elettrica
8.794161,46.479761,Faido Casa per Anziani
8.799208,46.478459,Faido Pesa comunale
8.811392,46.47977,Rossura Bivio per Rossura
8.810564,46.47897,Faido Chia Meiza
8.774389,46.476514,Dalpe Cornone
8.775037,46.474275,Dalpe Villaggio
8.772795,46.47736,Dalpe Campiano
8.77338,46.480475,Dalpe Valle
8.756981,46.48306,Prato (Leventina) Paese
8.753032,46.482971,Prato (Leventina)Biv.Mascengo
8.742931,46.48808,Rodi Casa Gendotti
8.734816,46.493535,Fiesso Paese
10.386676,46.60964,Lü Valpaschun
10.489905,46.930144,Nauders Hochfinstermünz
10.498784,46.894555,Nauders Unterdorf
10.501712,46.891542,Nauders Dorf
10.483397,46.894858,Nauders Norbertshöhe
10.265755,46.790765,Ftan Baraigla
10.273356,46.792007,Scuol Putschigls
9.498625,47.00141,Bad Ragaz Alpweg
10.6617,47.077031,Prutz Postamt
10.666999,47.093887,Prutz Untergufer
10.634715,47.114407,Fliess Neuer Zoll
10.615623,47.117349,Fliess Nesselgarten
10.606142,47.118475,Fliess Urgen
10.584818,47.126344,Fliess Abzw. Eichholz
10.576107,47.138384,Fliess Jagglshütte
10.566164,47.140707,Landeck Zentrum
10.57295,47.146878,Landeck Perjener Brücke
9.543031,47.183544,Planken Abzw. Egerta
8.252975,47.532449,Würenlingen Sonne
8.106986,47.573901,Etzgen Schulhaus
10.663128,47.063757,Prutz Mittelschule
10.65075,47.053967,Ried im OberinntalGemeindeamt
10.64773,47.049946,Ried im Oberinntal Trujen
10.63641,47.040369,Ried im Oberinntal St.Christi
10.605525,47.021124,Tösens Gemeindeamt
10.597804,47.010282,Tösens Tschupbach
10.567147,46.98832,Pfunds Lafairs
10.557983,46.982088,Pfunds Birkach
10.536288,46.970848,Pfunds Stuben Kirche
10.510747,46.952676,Pfunds Kajetansbrücke
9.440284,46.697987,Thusis
9.432586,46.794054,Feldis/Veulden Dorfplatz
8.109922,47.571689,Etzgen Dorf
9.320105,46.544159,Tamboalp Abzw.
9.187314,46.466397,S. Bernardino Campeggio
8.175289,47.590342,Leibstadt Milchhüsli
